Wavelength (nm),Intensity (a.u.),Z Axis,
,CG_E0,CG_E0,CG_E5,CG_10,CG_20,CG_E21\,CG_E30,CG_E31,CG1w,CG1wkb,BC_E0_0,BC_E0_1,C0_E0_0,C0_E0_1,C0_E0_3,Ca_E0_0,Ca_E0_1,Ca_E0_2,Ca_E0_3,Ca_E0_4,Ca_E0_5,Cb_E0_0,Cb_E0_1,Cb_E0_2,Cc_E0_0,BC_E5_0,C0_E5_0,C0_E5_1,C0_E5_2,Ca_E10_0,Ca_E10_1,Ca_E10_2,Cb_E10_0,Cb_E10_1,Cb_E10_2,Cc_E10_0,Cc_E10_1,Cc_E10_2,Ca_E20_0,Ca_E20_1,Ca_E20_2,Cb_E20_0,Cb_E20_1,Cb_E20_2,Cd_E20_0,Cd_E20_1,Cd_E20_2,Ce_E20_0,Ce_E20_1,Ce_E20_2,BC_E20_0,C0_E20_0,C0_E20_1,C0_E20_2,Ca_E60_0,Ca_E60_1,Ca_E60_2,Cd_E60_0,Cd_E60_1,Cd_E60_2,Ca_E60_Ba_0,Ca_E60_Ba_1,Ca_E60_Ba_2,Cb_E60_Ba_0,Cb_E60_Ba_1,Cd_E60_Ba_0,Cd_E60_Ba_1,Cd_E60_Ba_2
567.049987792969,136.55891418457,139.115814208984,134.368148803711,130.60693359375,300.9033203125,300.2724609375,121.613082885742,122.002838134766,4.36428165435791,4.13402986526489,3.15958404541016,3.18027806282043,88.5939712524414,88.5698852539063,89.0598220825195,81.016242980957,80.7781829833984,79.6328964233398,87.0673522949219,86.1881484985352,85.8629684448242,82.8651885986328,85.0539169311523,86.7957077026367,84.5028839111328,3.57230567932129,84.9365310668945,86.6297149658203,83.8655166625977,52.9580993652344,53.0090293884277,51.6777992248535,8.33464527130127,8.71866703033447,8.53612518310547,83.7215423583984,84.0199279785156,85.3560028076172,31.1869201660156,30.5438365936279,31.0685405731201,3.62238240242004,3.6870014667511,4.11585474014282,57.2693290710449,55.8498420715332,56.4448127746582,92.2379989624023,93.0489654541016,94.2620620727539,3.39408087730408,72.9769897460937,74.6125106811523,74.7519302368164,22.6328105926514,22.0449028015137,22.3537368774414,46.4346694946289,44.8302612304687,46.791015625,48.3738479614258,46.8378715515137,47.3772239685059,10.7141714096069,10.7940855026245,53.0007514953613,54.4247665405273,53.8194618225098
567.940002441406,134.333450317383,136.677978515625,131.348159790039,127.527626037598,293.231292724609,293.988616943359,118.554611206055,120.59268951416,3.98738265037537,4.39376783370972,3.12668037414551,3.36981391906738,87.0896072387695,86.1935501098633,83.8928680419922,78.1686477661133,78.8167877197266,79.2199020385742,83.8264923095703,84.9432525634766,85.0567016601562,83.939811706543,83.3414916992188,82.5999984741211,82.0254287719727,3.29269075393677,82.5427703857422,83.1614151000977,81.6661682128906,51.2691993713379,51.5097694396973,51.3932304382324,8.03342628479004,8.36317348480225,8.4415693283081,83.5733337402344,82.5747680664062,80.7523880004883,31.6278457641602,29.8847255706787,29.7385139465332,3.63568496704102,3.5765860080719,3.39846062660217,56.5156478881836,55.5903472900391,55.5738754272461,90.3856048583984,88.9990081787109,89.8651123046875,3.09479331970215,74.2136154174805,73.9938278198242,73.8725051879883,21.2151126861572,21.9652805328369,21.4060859680176,43.7723007202148,45.2110137939453,44.9799346923828,45.4187469482422,46.4144744873047,46.8817138671875,10.6156482696533,10.7960605621338,52.2960205078125,51.8323135375977,51.1211166381836
568.969970703125,128.983306884766,131.593185424805,124.52027130127,123.233329772949,287.013610839844,285.790618896484,114.862564086914,114.909019470215,3.84205365180969,3.98224115371704,3.3186342716217,3.3242290019989,83.85546875,84.7066421508789,83.1846160888672,76.4106597900391,76.5978622436523,76.2850799560547,83.4961853027344,80.3080062866211,80.8090286254883,79.5249099731445,78.9405899047852,79.9744033813477,80.2950439453125,3.34772872924805,80.4805068969727,80.0873260498047,80.2306518554687,49.2642402648926,49.2148132324219,50.6237716674805,8.12586307525635,8.0438928604126,7.80283689498901,80.0129776000977,79.7643966674805,78.8605194091797,29.3225650787354,29.1265964508057,29.3723583221436,3.20574998855591,3.40264296531677,3.63554048538208,53.1582794189453,53.6006927490234,53.9279251098633,86.9662628173828,86.9172210693359,87.916633605957,3.09540152549744,72.0854721069336,71.1553039550781,71.3604049682617,20.7027626037598,20.4382190704346,20.5930233001709,42.4528770446777,41.6801567077637,42.9423942565918,44.5947074890137,44.489933013916,45.4985733032227,10.3683223724365,10.2961187362671,49.5009498596191,50.288257598877,50.4332427978516
570,123.757743835449,125.443977355957,123.244590759277,118.616325378418,276.707061767578,277.94580078125,110.656791687012,112.098579406738,3.97644281387329,3.68273711204529,3.24553561210632,3.09825086593628,80.4042739868164,80.0475845336914,80.4142379760742,74.1358032226563,72.900634765625,75.2045516967773,79.950813293457,79.5858383178711,79.4754104614258,77.2797241210937,78.6109466552734,77.3126602172852,76.543830871582,3.3488667011261,79.7817153930664,76.3562316894531,75.5521469116211,48.3946990966797,49.3808555603027,48.3183631896973,7.75338220596313,7.62465333938599,7.58350896835327,77.4605712890625,74.6054229736328,76.6703186035156,28.6067523956299,27.909122467041,27.7950115203857,3.26446795463562,3.66919541358948,3.46016621589661,53.2271881103516,51.8774909973145,51.1023750305176,84.1533050537109,86.6481475830078,85.0315017700195,2.8479962348938,67.5928421020508,69.7210159301758,68.5723114013672,19.2092571258545,19.7265567779541,20.8973484039307,41.2220458984375,40.948600769043,40.9850730895996,43.2631683349609,43.5233345031738,42.2094116210937,9.54369163513184,9.69572162628174,48.5445251464844,48.749324798584,48.9127616882324
571.02001953125,122.779747009277,122.655029296875,119.307159423828,117.441192626953,270.461944580078,269.687866210938,109.438484191895,107.09513092041,3.83837604522705,3.9269552230835,3.18825268745422,3.02944302558899,76.6745452880859,79.2840118408203,78.8385696411133,71.6563262939453,72.2729721069336,72.7340393066406,76.3150863647461,77.244873046875,76.0094451904297,75.4105072021484,75.8602828979492,74.9219284057617,76.5733032226563,3.01142930984497,74.3110809326172,74.8391265869141,74.3449020385742,47.4510231018066,45.5214347839355,47.2926177978516,7.48543930053711,7.30561637878418,7.57796382904053,74.3748016357422,73.6835403442383,73.4949340820312,26.5418529510498,27.2475605010986,27.2590198516846,3.40598130226135,2.98687934875488,3.32179427146912,51.1647033691406,50.8174934387207,51.1035499572754,81.3036193847656,83.2436828613281,82.3218307495117,2.76659440994263,65.3641662597656,66.6126174926758,66.7474975585938,21.0969944000244,19.3818092346191,19.202766418457,39.6250495910645,39.9618835449219,40.9133949279785,42.0667419433594,41.7428321838379,41.6687812805176,9.60562419891357,9.84111976623535,46.4390563964844,47.3805923461914,48.6048278808594
572.049987792969,118.61824798584,118.414360046387,114.199798583984,111.520446777344,263.346618652344,262.440368652344,107.196731567383,103.929832458496,4.07789421081543,3.60123610496521,3.27248239517212,2.71067523956299,77.6713027954102,75.1594085693359,75.8436508178711,69.9507827758789,70.4459838867187,69.7555389404297,74.4950866699219,74.8606948852539,74.108268737793,74.639892578125,73.1224212646484,73.8681259155273,73.4415588378906,3.26241183280945,73.9900283813477,72.3813705444336,73.2961502075195,45.3564682006836,45.4529342651367,45.2462158203125,7.8014063835144,7.67733573913574,7.02432727813721,72.2911834716797,71.9855575561523,72.3157196044922,26.2352046966553,26.922815322876,26.6199226379395,3.06179714202881,3.07086586952209,3.42001008987427,49.4688873291016,49.3682975769043,48.3424606323242,79.4864807128906,79.5941314697266,79.4606170654297,3.19660425186157,64.1087951660156,65.4605331420898,64.4905853271484,19.3200721740723,19.259449005127,19.2456207275391,38.9241943359375,38.225341796875,40.3058090209961,40.4494552612305,41.9144477844238,41.5210151672363,9.17026424407959,9.36164665222168,44.6035499572754,44.5372657775879,46.3251571655273
572.940002441406,114.850082397461,114.232223510742,109.93677520752,109.797103881836,256.678558349609,254.733825683594,102.277671813965,102.202072143555,3.51620125770569,3.39563369750977,3.21872711181641,3.13920569419861,73.2965393066406,75.347541809082,76.6688613891602,68.8290100097656,69.0182189941406,68.7931442260742,72.081672668457,72.9525833129883,72.2833023071289,71.2416381835938,71.1953887939453,71.2168045043945,69.9911270141602,2.85292530059814,70.4148025512695,69.7318420410156,72.0788421630859,44.0840187072754,44.218807220459,45.2115364074707,7.67261600494385,7.53485298156738,7.12551498413086,70.0927581787109,68.136962890625,71.3867492675781,25.9913654327393,26.237117767334,26.3488674163818,3.13172221183777,2.98066902160645,3.08307075500488,47.6938095092773,47.8947219848633,48.2254867553711,79.120002746582,76.3473434448242,78.1828002929688,3.06486296653748,65.3231735229492,62.3444633483887,63.0571975708008,18.6149234771729,18.0437889099121,18.9322814941406,37.8428802490234,37.1293029785156,37.8906097412109,39.8073043823242,40.9384117126465,39.9841270446777,9.25729751586914,8.90324211120605,44.6104049682617,44.3802680969238,44.8063507080078
573.969970703125,114.252807617187,113.978569030762,108.025489807129,106.06909942627,251.058578491211,246.356079101562,100.588577270508,98.591064453125,3.20870184898376,3.69189548492432,2.95052433013916,2.69480991363525,71.1171875,72.8824768066406,71.1322555541992,66.3547897338867,65.7239532470703,66.3758773803711,69.4407653808594,69.9387054443359,69.3037567138672,68.9112396240234,69.8515090942383,69.6742858886719,68.3604431152344,2.94010519981384,68.9929275512695,68.5689010620117,69.0541839599609,43.0020446777344,43.0771560668945,41.8974914550781,6.99756479263306,6.90474605560303,7.3909478187561,67.7540588378906,67.6781692504883,67.711784362793,25.3232192993164,25.4695816040039,25.7722587585449,2.71927809715271,3.0699291229248,3.20969367027283,46.1158447265625,45.6471672058105,46.131965637207,74.1462020874023,75.2591857910156,74.4482803344727,3.08298063278198,62.1068115234375,59.6049423217773,61.1793251037598,18.3362884521484,17.7755966186523,18.8541660308838,37.4354133605957,36.7290573120117,36.7639465332031,38.2009963989258,38.1974945068359,38.3408432006836,8.79483032226563,8.66840076446533,44.1714286804199,43.1998558044434,42.8200263977051
575,108.347305297852,108.130081176758,106.379638671875,103.048309326172,239.941314697266,237.984649658203,95.3836517333984,94.7032318115234,3.67518591880798,3.43769764900207,2.96846103668213,2.5805995464325,71.0717697143555,69.7854461669922,68.7258377075195,62.2425384521484,63.5013809204102,63.3360290527344,67.9852676391602,66.8779754638672,67.7082977294922,66.5860061645508,67.1730422973633,66.8099594116211,65.9133224487305,2.37773370742798,66.2204818725586,66.6332550048828,66.655143737793,40.6556930541992,41.1197662353516,41.4317283630371,6.76865386962891,6.57020854949951,6.51894855499268,66.2209625244141,64.0323638916016,64.5448608398438,23.4877033233643,24.3088817596436,24.5007286071777,2.87746787071228,3.21930313110352,2.94833707809448,44.2986717224121,44.5148544311523,43.8960800170898,71.6255340576172,72.3251724243164,73.3192749023437,2.85798835754395,59.2126045227051,59.7977180480957,57.6571617126465,16.9594421386719,16.8613204956055,17.0497665405273,36.1146011352539,35.9055404663086,34.9193878173828,37.7567138671875,36.8726692199707,36.9020843505859,8.48673915863037,8.10132026672363,42.776424407959,41.8092765808105,41.7115097045898
576.02001953125,105.022468566895,104.718040466309,101.575103759766,98.679443359375,232.48616027832,228.074737548828,92.8372421264648,92.3600387573242,3.55476665496826,3.45182228088379,2.81751918792725,2.77951073646545,67.2487258911133,66.7428894042969,65.8075485229492,60.6265869140625,61.1218070983887,61.7980155944824,66.3552932739258,65.8407974243164,64.8964004516602,65.7874526977539,64.755973815918,63.2698745727539,64.2612838745117,2.87588262557983,63.9126815795898,65.9510879516602,63.7315139770508,39.2868499755859,40.1928825378418,38.6766166687012,6.55944347381592,6.57200336456299,6.58467435836792,61.0182075500488,63.4380874633789,63.8112487792969,23.3275508880615,23.6248207092285,23.0418395996094,2.69572567939758,2.60507369041443,3.00494480133057,44.1327667236328,43.8368873596191,42.0819358825684,69.9539566040039,70.7692031860352,69.9903793334961,2.63017296791077,56.4088287353516,56.3626518249512,56.1895599365234,16.6886978149414,16.2944393157959,16.3454914093018,34.3837394714355,33.8095245361328,34.534107208252,36.1810073852539,35.892406463623,36.1128845214844,8.29195785522461,8.05755233764648,38.9645576477051,40.4830284118652,40.2766304016113
577.049987792969,101.939903259277,100.955299377441,98.4267959594727,97.4170227050781,223.156326293945,222.880920410156,89.4480819702148,88.0769424438477,3.31538581848145,3.27891755104065,2.5309431552887,2.32462430000305,64.8302688598633,65.716911315918,65.205078125,59.692081451416,60.1143341064453,59.1498985290527,63.5424423217773,64.0570907592773,62.7387771606445,61.9438934326172,61.2206954956055,62.4147491455078,62.4491996765137,2.45653820037842,62.9390182495117,62.0253829956055,61.7817573547363,38.3206939697266,38.3068962097168,38.5712928771973,6.18095207214355,6.30643081665039,6.23588275909424,61.0425300598145,61.1975402832031,60.4865341186523,22.420597076416,22.3459186553955,22.5357112884521,2.73805093765259,2.69372701644897,2.7309136390686,42.5007705688477,41.1255378723145,41.4794692993164,67.04638671875,68.6641540527344,66.2278289794922,2.41904664039612,54.9323081970215,53.0730819702148,54.7369728088379,15.2428035736084,16.7147388458252,15.7005634307861,33.3687896728516,32.8968544006348,33.4237899780273,34.5444145202637,34.4045715332031,34.1658325195313,7.40189933776855,7.59741449356079,37.9663200378418,39.4530181884766,39.0851898193359
577.940002441406,98.2733688354492,99.8969421386719,96.0206680297852,92.2144622802734,214.49055480957,215.658004760742,87.791862487793,87.643684387207,3.0225145816803,3.13656258583069,2.44187045097351,2.31867694854736,63.6150093078613,62.4188003540039,62.4052429199219,56.2314109802246,56.807804107666,55.988037109375,60.9269218444824,61.1758193969727,62.5542106628418,59.5773544311523,60.9996032714844,61.1042289733887,59.3928604125977,2.43563652038574,59.5914573669434,61.4699325561523,59.0882034301758,37.1033668518066,37.6274909973145,37.3857650756836,5.75301504135132,6.21636533737183,6.41124439239502,58.9407615661621,58.7081909179688,58.5199813842773,21.9935836791992,21.1829624176025,22.1934967041016,2.68721675872803,2.70409417152405,2.89822149276733,40.8289031982422,40.1247215270996,39.5493011474609,64.4877548217773,65.5046539306641,64.3432312011719,2.16975688934326,52.790599822998,51.2461967468262,52.2713356018066,15.7033948898315,15.3700761795044,15.5013456344604,31.3023433685303,31.9021968841553,31.4156970977783,32.8574638366699,33.2150764465332,34.1692733764648,7.62824869155884,7.87431955337524,37.224739074707,37.1865005493164,36.8870468139648
578.969970703125,97.2451553344727,94.4127731323242,90.3157730102539,89.1573791503906,209.291000366211,208.461868286133,84.0222320556641,83.7851791381836,3.06727457046509,3.01598644256592,2.62868905067444,2.19888734817505,61.0686111450195,59.7360801696777,59.3177032470703,55.3805999755859,54.3523101806641,55.1068344116211,58.7726707458496,59.5825538635254,59.866828918457,57.3687324523926,57.6364822387695,57.645450592041,55.9417877197266,2.53980445861816,57.8142318725586,59.0821838378906,57.2092628479004,35.7805480957031,36.6174354553223,35.9046669006348,5.62669706344604,6.00996160507202,6.05239725112915,56.2585945129395,57.10595703125,57.7774810791016,21.1226806640625,20.6977272033691,20.8819179534912,2.46393823623657,2.46775150299072,2.53858232498169,38.7997436523438,39.5123558044434,38.0461273193359,63.5446624755859,63.431209564209,62.2898979187012,2.3533399105072,50.9077682495117,50.9788131713867,51.1322212219238,14.9576930999756,14.8530416488647,15.1420803070068,31.1565551757812,31.1443958282471,30.779333114624,32.5225219726562,32.9913864135742,32.3769073486328,6.95671224594116,7.22162342071533,35.2301139831543,36.3720855712891,36.0746459960937
580,91.8547897338867,92.8133926391602,87.768669128418,85.7233657836914,201.301315307617,198.783630371094,79.386344909668,80.9724578857422,2.61306667327881,2.77648591995239,2.2705180644989,2.10509276390076,59.7928237915039,57.9450225830078,58.9376716613769,53.504940032959,52.4937210083008,53.5059242248535,57.1530647277832,58.2224578857422,57.4783058166504,56.6251831054687,55.6909790039063,55.3099899291992,55.911491394043,2.51076555252075,56.6398315429687,55.102424621582,56.0236358642578,34.550609588623,33.7231483459473,34.210865020752,6.1474232673645,5.47864437103271,5.86254978179932,55.1503829956055,54.5110321044922,53.6958084106445,20.3840827941895,20.3647518157959,20.0769309997559,2.28000617027283,2.36207008361816,2.57843017578125,36.7882118225098,37.3988609313965,36.986946105957,61.8874473571777,60.8479995727539,61.3931655883789,2.24822282791138,49.7316131591797,49.9038543701172,49.8027496337891,14.3936214447021,13.696213722229,13.7977933883667,28.0900764465332,30.6081218719482,29.4038753509521,32.1736068725586,30.8477478027344,30.6018352508545,6.93875598907471,6.79442596435547,35.2536659240723,34.744743347168,34.6656494140625
581.02001953125,88.3509368896484,87.9699172973633,84.8041305541992,83.8495941162109,193.597732543945,192.585113525391,78.4117050170898,77.286018371582,2.923335313797,2.78850531578064,2.17396545410156,2.20493984222412,57.0780143737793,54.8996047973633,56.9622611999512,50.6972770690918,50.9467391967773,52.4613075256348,54.6742897033691,53.4468383789063,54.5373115539551,54.6149253845215,54.2508163452148,54.7559051513672,52.5551490783691,2.22895121574402,54.3406028747559,53.5353469848633,52.5825042724609,33.0070419311523,33.6534042358398,33.0555419921875,5.23115301132202,5.61506462097168,4.78049230575562,52.4998435974121,53.568904876709,53.7571907043457,20.1275959014893,19.8873405456543,19.6130657196045,2.25011920928955,2.25018811225891,2.38750672340393,36.5733528137207,36.306697845459,34.0205345153809,57.8485717773437,59.8543014526367,58.5475845336914,2.20217967033386,47.2272491455078,48.3332328796387,46.8261070251465,13.9526290893555,14.1565074920654,13.6501636505127,28.6366233825684,29.3665924072266,28.9600124359131,30.114574432373,29.9646148681641,30.4585266113281,6.86644697189331,6.8172812461853,33.2651214599609,33.9721031188965,34.2846183776855
582.049987792969,85.1794891357422,85.0654678344727,80.6643142700195,81.897705078125,184.379135131836,185.679916381836,74.1515045166016,75.817138671875,2.90908408164978,2.72556638717651,2.44808626174927,1.99658560752869,54.196849822998,55.6660690307617,54.3903160095215,49.678108215332,48.9819068908691,49.9598197937012,53.1081008911133,54.222225189209,53.4240989685059,52.4427680969238,51.5493431091309,51.7573776245117,50.9113616943359,2.03540205955505,53.4779510498047,52.6448593139648,50.4291648864746,32.0251617431641,32.2799606323242,31.7769451141357,5.3803653717041,5.10218715667725,5.28038215637207,50.4863357543945,51.8263549804687,52.081241607666,19.00266456604,19.4127979278564,19.4336242675781,2.27234768867493,2.26475381851196,2.32730960845947,34.6706504821777,34.1525917053223,33.8097190856934,56.0870018005371,57.0050621032715,56.7211151123047,2.16620588302612,44.7042236328125,45.4292068481445,45.6806488037109,13.4140968322754,14.2475929260254,13.6483793258667,28.388858795166,28.659538269043,27.1878643035889,29.231086730957,28.4863929748535,28.4554328918457,6.65671014785767,6.79069805145264,32.0799789428711,32.2550430297852,31.8801250457764
582.940002441406,83.0453872680664,81.5269317626953,79.3291473388672,77.5917434692383,179.306579589844,180.795700073242,72.451286315918,72.7041244506836,2.45961236953735,2.61112356185913,2.18181109428406,2.04554390907288,52.3347587585449,51.6043930053711,53.1873779296875,48.4612770080566,48.3846206665039,47.8864288330078,51.5910453796387,50.7090454101562,51.0619163513184,50.989143371582,49.2048759460449,49.3741416931152,49.3482055664063,2.0287663936615,51.4167098999023,49.2302856445313,49.8200187683105,30.8155574798584,30.3646678924561,31.51344871521,5.09539079666138,5.1136269569397,5.06102991104126,49.3901596069336,48.6475563049316,48.3224906921387,17.4282398223877,18.3137893676758,18.4930477142334,2.41196346282959,2.244549036026,2.11703705787659,32.6939735412598,32.5810661315918,33.5442733764648,55.1259994506836,55.6128196716309,54.9300804138184,2.03656220436096,44.318229675293,43.997989654541,43.2585105895996,12.8042049407959,13.6602392196655,12.826509475708,25.9846439361572,26.2565898895264,26.1247730255127,27.9200859069824,28.159839630127,27.4986915588379,6.57518291473389,5.92098951339722,31.2073516845703,30.5170440673828,31.4182415008545
583.969970703125,78.3626327514648,79.0756378173828,75.8237915039063,73.0861511230469,173.317977905273,171.755737304687,69.1607437133789,69.4975738525391,2.33141565322876,2.48873233795166,2.02118301391602,2.12093687057495,50.5589141845703,50.0944175720215,49.5869903564453,45.4493865966797,46.5627708435059,46.3944358825684,47.9647483825684,48.6189041137695,49.4757041931152,48.8195762634277,47.7131118774414,50.1203079223633,48.1782150268555,2.26355338096619,48.0750923156738,49.339542388916,47.8844528198242,29.9617500305176,29.6992092132568,30.1829891204834,4.80643129348755,5.07197904586792,4.56265449523926,47.9263648986816,47.3199310302734,46.4470672607422,16.9041938781738,16.8848781585693,17.1465702056885,2.22105145454407,2.17638206481934,2.30554842948914,33.1443939208984,32.1682243347168,31.5549068450928,53.4762687683105,51.6691627502441,52.930965423584,2.12743520736694,43.7369384765625,43.4479827880859,41.3757209777832,12.5721588134766,12.9900960922241,12.3387966156006,26.3768672943115,25.3514251708984,25.7071437835693,27.5192451477051,27.1904563903809,27.1886806488037,6.14300537109375,5.76468896865845,29.2845554351807,29.5404167175293,30.5216369628906
585,76.4803695678711,75.7845230102539,72.9597320556641,70.7551422119141,168.626541137695,168.407196044922,66.7350082397461,67.7456359863281,2.22156500816345,2.29558110237122,2.07682800292969,2.1661479473114,48.5890960693359,49.0924987792969,47.4312858581543,43.409553527832,44.2640609741211,44.2091751098633,47.0254974365234,46.0736808776855,46.004467010498,44.9303779602051,45.2938919067383,45.4940528869629,44.8232574462891,2.07609438896179,46.29638671875,45.286434173584,45.8008499145508,28.1419143676758,28.0464859008789,28.1326370239258,4.83026170730591,4.4032039642334,4.64739274978638,44.9850234985352,44.6714668273926,44.4815521240234,17.0889644622803,16.8240909576416,16.0414791107178,2.08253955841064,2.03240251541138,1.97062706947327,31.0826282501221,30.3051147460937,31.0413856506348,50.0177955627441,50.6465492248535,49.8728637695313,1.98837387561798,40.2014503479004,40.0210723876953,40.4899597167969,11.9658498764038,11.6012315750122,11.9569721221924,24.0097312927246,24.5915813446045,24.6062622070313,25.8030242919922,26.2526512145996,26.0409679412842,5.7800145149231,5.69726705551147,28.661470413208,29.6520366668701,28.5198764801025
586.02001953125,73.8754196166992,73.7260589599609,70.2347717285156,70.2484664916992,159.616287231445,161.882522583008,64.8182067871094,64.9701995849609,2.46562433242798,2.28648924827576,2.00015711784363,2.12614297866821,47.5226364135742,46.8218269348145,46.0398063659668,42.8287467956543,42.5518798828125,41.5268859863281,45.3065452575684,45.1793823242188,46.2925605773926,44.4365043640137,45.2606086730957,46.0270652770996,43.8409538269043,2.14660215377808,44.5022964477539,44.3635101318359,44.7075157165527,26.8565807342529,27.6435661315918,27.9555835723877,4.46680927276611,4.71658277511597,4.26833438873291,43.9640350341797,43.4494209289551,44.1382865905762,16.3947086334229,16.4941883087158,15.9915447235107,2.00285220146179,1.92895233631134,2.02322316169739,30.9348964691162,30.5291423797607,30.484130859375,48.2007904052734,48.6022338867188,49.5908470153809,2.08325338363647,39.7951202392578,39.4711380004883,38.5685157775879,11.6731805801392,11.2140560150146,11.2654571533203,23.5807685852051,23.4665699005127,23.6051654815674,23.903450012207,25.253044128418,24.9316349029541,5.83101654052734,5.7120943069458,27.1172924041748,27.600757598877,28.32985496521
587.049987792969,69.3783645629883,70.887451171875,70.0535659790039,64.2826156616211,158.283920288086,156.429733276367,61.5232276916504,61.778377532959,2.06061434745789,2.2366828918457,2.05462193489075,2.06921720504761,44.4343338012695,45.0334701538086,44.5674476623535,40.4203605651855,42.0683937072754,41.2839431762695,43.5082817077637,42.9172019958496,42.870906829834,42.989086151123,43.1559677124023,42.8001403808594,41.7966690063477,2.11637687683105,43.1147422790527,42.3828315734863,41.923469543457,26.2173938751221,27.417839050293,26.5062675476074,4.53972291946411,4.58218336105347,4.35397529602051,41.6402244567871,42.114673614502,41.2708625793457,15.3539342880249,15.3676824569702,15.4581270217895,1.83428382873535,2.26642799377441,1.86620664596558,28.9519119262695,28.3077983856201,28.5763664245605,46.7775192260742,46.6187744140625,45.5749206542969,2.03156089782715,38.5224304199219,37.9593544006348,38.7123832702637,11.4791173934937,11.0104570388794,10.9985828399658,22.8079833984375,22.460205078125,22.7415561676025,24.477352142334,24.2987213134766,23.5883083343506,5.61398124694824,5.2717752456665,26.5776233673096,26.3753566741943,27.1539878845215
587.940002441406,67.3997497558594,68.3136444091797,64.6908187866211,65.0676574707031,153.423187255859,152.237869262695,60.6616249084473,59.5754699707031,2.51998925209045,2.48502826690674,1.79771864414215,1.92483711242676,44.5859413146973,43.3747329711914,43.176570892334,40.1037445068359,39.9359931945801,39.043098449707,42.0840797424316,42.574779510498,42.6063537597656,41.2927360534668,42.073844909668,40.8147811889648,40.3178749084473,1.82667231559753,42.3997993469238,40.7604866027832,41.2550086975098,27.0817050933838,26.2349300384521,24.7314186096191,4.21890640258789,3.99249291419983,4.08024072647095,40.2560958862305,39.99658203125,40.9355354309082,15.5994997024536,14.9351243972778,14.1447877883911,1.73317754268646,1.56758534908295,2.05786180496216,27.9604682922363,27.8137741088867,27.8780765533447,45.5811767578125,44.3271293640137,45.4637413024902,1.98228681087494,37.3602104187012,37.0402603149414,37.4055137634277,10.4355897903442,10.6158294677734,10.709192276001,22.3920650482178,22.0604076385498,22.4771957397461,23.6556644439697,23.6182975769043,23.3133163452148,5.18260192871094,5.36928606033325,26.1169624328613,26.344913482666,25.5121116638184
588.969970703125,65.5669097900391,65.22021484375,62.2061958312988,63.0089492797852,146.797805786133,144.666961669922,59.3357429504394,57.4139518737793,2.18601202964783,2.35810375213623,2.10342192649841,1.78547728061676,42.3367805480957,41.1179161071777,41.4920196533203,37.9408226013184,37.7397422790527,38.9976196289063,39.2853088378906,41.3299560546875,40.9916801452637,39.9685668945313,40.0485420227051,40.7264251708984,39.5536117553711,2.15785479545593,39.1273078918457,40.5366668701172,39.8247871398926,24.5533905029297,24.7443714141846,24.8261394500732,4.26858758926392,3.97568559646606,4.05593919754028,39.3901100158691,39.158275604248,38.8516387939453,14.5633611679077,13.924880027771,14.4738674163818,1.82426643371582,1.75082850456238,1.6347097158432,26.6687030792236,26.7526054382324,26.1712379455566,43.179988861084,42.4426040649414,42.5712890625,1.95841610431671,35.0918960571289,35.6507034301758,35.655330657959,10.0495729446411,10.2802534103394,10.0294666290283,20.9379100799561,21.2830944061279,20.7022457122803,22.3894386291504,22.4097995758057,22.3777713775635,4.90508365631103,4.87882280349731,25.4724369049072,24.2395420074463,24.8180179595947
590,62.6447334289551,63.7306480407715,61.2213706970215,59.211254119873,141.498825073242,141.213470458984,56.286190032959,56.0272102355957,1.85696423053741,2.13384556770325,1.90325653553009,1.80878245830536,40.6868286132812,40.6668891906738,40.2543678283691,35.8469886779785,36.0471458435059,36.4188346862793,39.2390594482422,38.2623405456543,39.2776336669922,37.4294319152832,38.0289611816406,38.9314308166504,38.6101951599121,1.90696239471436,38.134204864502,37.7576217651367,38.5911979675293,22.8812599182129,23.595085144043,23.3466243743896,3.99161791801453,3.92330813407898,3.86275053024292,37.0009231567383,37.3571014404297,37.0125122070313,14.7806158065796,13.9529495239258,13.746940612793,1.87042689323425,1.89174604415894,1.78417682647705,25.6085014343262,24.9035320281982,25.2756748199463,40.6153106689453,41.293586730957,42.0581665039063,1.96438610553741,34.9186820983887,33.6594848632812,33.4606590270996,9.65301704406738,9.65713882446289,9.3182897567749,20.4496402740479,20.1825180053711,19.523229598999,21.5959663391113,22.2049179077148,21.1688709259033,5.09620952606201,4.72828054428101,24.3303031921387,23.8214263916016,24.3476467132568
